bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"-74.0009728524,40.7293831589,-73.999895812,40.730450864",uuuu,85633793,,f3aea6e1808918b9227bf388ce8f10c9,,5f04ba23c7f9de8c02688de792970f26,40.729809,-74.000418,1108912375,uuuu,US,US,1490900160,0,0,85977539,Macdougal St  & Minetta Ln,420529189,110/891/237/5/1108912375.geojson,intersection,85688543,mapzen,,,US
"-74.0095509071,40.7053484194,-74.0085314537,40.705962506",uuuu,85633793,,424b8ed5748d0e8db436d8d37b2018a6,,7ed289a411da0886037c6ca4b6935edb,40.705619,-74.009131,1108912377,uuuu,US,US,1490900160,0,0,85977539,Exchange Pl  & Hanover St,85865711,110/891/237/7/1108912377.geojson,intersection,85688543,mapzen,,,US
"-73.9526556187,40.8076633536,-73.9506905767,40.8095207754",uuuu,85633793,,f06c5880dee09d01bca320bdf41c4ad5,,3489e51e3bf1a61cad016991b1156ba4,40.808568,-73.951713,1108912373,uuuu,US,US,1490900160,0,0,85977539,W 123rd St  & Frederick Douglass Blvd,85865555,110/891/237/3/1108912373.geojson,intersection,85688543,mapzen,,,US
"-73.9400297936,40.8472475067,-73.9386697799,40.8490238963",uuuu,85633793,,2df60f6a8ef02cc1a08b15f4aa93a6b8,,422f85ea31c43ce79b111d438a65e2d3,40.848173,-73.939312,1108912371,uuuu,US,US,1490900160,0,0,85977539,W 177th St  & Fort Washington Ave,907214331,110/891/237/1/1108912371.geojson,intersection,85688543,mapzen,,,US
"-74.0049666464,40.7422726593,-74.0021176944,40.7446221973",uuuu,85633793,,67bec8450baa504d0a96fd4ed790b2a6,,d5d6706dcb9dcd64ffe7e1606161dd7f,40.743447,-74.003541,1108912379,uuuu,US,US,1490900160,0,0,85977539,9th Ave  & W 18th St,85810589,110/891/237/9/1108912379.geojson,intersection,85688543,mapzen,,,US
"-73.9827065476,40.7778830947,-73.9811726628,40.7784415",uuuu,85633793,,b982f3cfc568799bb1b8474cd476c5ba,,7eb2ce4ea26a7141d0ac31426b6540c8,40.778198,-73.981946,1108911455,uuuu,US,US,1490900160,0,0,85977539,Broadway  & Amsterdam Ave,85853285,110/891/145/5/1108911455.geojson,intersection,85688543,mapzen,,,US
"-74.0008898964,40.7147313721,-73.9997334797,40.7157219748",uuuu,85633793,,e4737cbdd62173d6e45627dc4faf8c20,,d55f7a3b169830f5752d93caa2073577,40.715178,-74.000294,1108911457,uuuu,US,US,1490900160,0,0,85977539,Baxter St  & Hogan Pl,85865569,110/891/145/7/1108911457.geojson,intersection,85688543,mapzen,,,US
"-73.9925241489,40.739673,-73.9903252693,40.7409641775",uuuu,85633793,,53b9680244bd5764de536cb22b88e2b0,,374a7da405af7ec2df5f688b3db74a79,40.740188,-73.991589,1108911453,uuuu,US,US,1490900160,0,0,85977539,5th Ave  & W 20th St,85869245,110/891/145/3/1108911453.geojson,intersection,85688543,mapzen,,,US
"-73.9777896266,40.819892015,-73.9593635156,40.8357665328",uuuu,85633793,,260b1aeed36528469567cf5e5a87169c,,f12a42565279d804ef7d0dc61bab29e5,40.82557,-73.965618,1108911451,uuuu,US,US,1490900160,0,0,85977539,W 133rd St  & Marginal St,85869313,110/891/145/1/1108911451.geojson,intersection,85688543,mapzen,,,US
"-74.0064625324,40.7266493591,-74.0044671416,40.7276583058",uuuu,85633793,,b298aae12ee9f53f5086a4ce60fc62b2,,98e5f93643352698dc5de44f9c4d07f8,40.72715,-74.00548,1108911459,uuuu,US,US,1490900160,0,0,85977539,Charlton St  & Varick St,85865687,110/891/145/9/1108911459.geojson,intersection,85688543,mapzen,,,US
"-73.9908059446,40.7426494526,-73.9887207404,40.7436748251",uuuu,85633793,,43a5013a0d62c6ccbace8c8aef3bd2f0,,38d4fbc2126ee2afbb88bdc7576765ba,40.743138,-73.989777,1108913025,uuuu,US,US,1490900160,0,0,85977539,W 25th St  & Broadway,85869245,110/891/302/5/1108913025.geojson,intersection,85688543,mapzen,,,US
"-74.005090454,40.7327620233,-74.0035982423,40.734008853",uuuu,85633793,,fbd99d2e56d779021a13841d892a27d3,,b82e49bbd70ca9c49f879326a96bdddd,40.733398,-74.004336,1108913027,uuuu,US,US,1490900160,0,0,85977539,Bleecker St  & Christopher St,85856577,110/891/302/7/1108913027.geojson,intersection,85688543,mapzen,,,US
"-73.9928709572,40.726391,-73.990680748,40.7270515499",uuuu,85633793,,c9eb5205cd8e2f20ab8ff43dfe1c9e52,,0e56da574ce40694a75c552c6e4223fb,40.726618,-73.99206,1108913023,uuuu,US,US,1490900160,0,0,85977539,E 3rd St  & Bowery,85865699,110/891/302/3/1108913023.geojson,intersection,85688543,mapzen,,,US
"-73.996266097,40.7491014004,-73.99326339,40.751735954",uuuu,85633793,,0a4c1ec922086ad46b7db492fbb45a7f,,27c2d5b7a5f18cfbc59a3bce672bb970,40.750449,-73.99475,1108913021,uuuu,US,US,1490900160,0,0,85977539,W 31st St  & 8th Ave,85810589,110/891/302/1/1108913021.geojson,intersection,85688543,mapzen,,,US
"-73.9607423031,40.772853296,-73.9589779725,40.774437536",uuuu,85633793,,095813c22709a830cbdf7ac1f9cc3602,,2e4b410716221bb53952ff0f0feacca3,40.773645,-73.95986,1108913029,uuuu,US,US,1490900160,0,0,85977539,Lexington Ave  & E 77th St,907214349,110/891/302/9/1108913029.geojson,intersection,85688543,mapzen,,,US
"-73.9799312998,40.74340553,-73.9777441043,40.7452263147",uuuu,85633793,,729068300473b6aa4fdffc261af4b051,,05d4a803ee3325cefdebaca09ba4f6cc,40.744295,-73.978847,1108912665,uuuu,US,US,1490900160,0,0,85977539,E 32nd St  & 3rd Ave,85868041,110/891/266/5/1108912665.geojson,intersection,85688543,mapzen,,,US
"-73.9581175895,40.8029816998,-73.9569709067,40.8042442089",uuuu,85633793,,1e4c2d769cc82e5c4d918ccd1c145838,,4c02cff0af8207c06c98544e482bb3e0,40.80358,-73.95756,1108912667,uuuu,US,US,1490900160,0,0,85977539,W 114th St  & Manhattan Ave,85865555,110/891/266/7/1108912667.geojson,intersection,85688543,mapzen,,,US
"-73.9929996893,40.7485192982,-73.9901328424,40.750900126",uuuu,85633793,,972a3f8759c879d533024da2417432f6,,a3ef44fbba0531799cdbda368c4d84c4,40.74971,-73.991564,1108912663,uuuu,US,US,1490900160,0,0,85977539,Penn Plz  & W 32nd St,85810589,110/891/266/3/1108912663.geojson,intersection,85688543,mapzen,,,US
"-73.9497257577,40.7908311146,-73.9479603049,40.7924127293",uuuu,85633793,,7d2157c1e435f89147a29d7a70d85ba0,,28372c8d1159d670e23cb8a26e7d26ad,40.791623,-73.948843,1108912661,uuuu,US,US,1490900160,0,0,85977539,E 104th St  & Park Ave,85865689,110/891/266/1/1108912661.geojson,intersection,85688543,mapzen,,,US
"-74.0011184923,40.7577363516,-73.9982648046,40.7601043552",uuuu,85633793,,93de3420f99c0e9d57cc557d0ca98c19,,924c57c770ddd3b1ee6f3af5a3c737bc,40.75892,-73.99969,1108912669,uuuu,US,US,1490900160,0,0,85977539,W 39th St  & 11th Ave,85868039,110/891/266/9/1108912669.geojson,intersection,85688543,mapzen,,,US
"-73.9483032136,40.7748686937,-73.9458256332,40.7769495627",uuuu,85633793,,635bfe5644c8216e0fd5f438484baf37,,469525a2e55a9555d1d43818887ea171,40.775907,-73.947094,1108911605,uuuu,US,US,1490900160,0,0,85977539,E 86th St  & York Ave,907215779,110/891/160/5/1108911605.geojson,intersection,85688543,mapzen,,,US
"-73.992765695,40.7246240723,-73.9915847431,40.7255894405",uuuu,85633793,,2ada9ac4c19f53201b16f5438329ce99,,861256371446d199a69643fb18dd6e45,40.725101,-73.992266,1108911607,uuuu,US,US,1490900160,0,0,85977539,Bowery  & Bleecker St,85865699,110/891/160/7/1108911607.geojson,intersection,85688543,mapzen,,,US
"-73.9805734045,40.7343908562,-73.977760906,40.7366162868",uuuu,85633793,,769fe1b134d28553245ad5ff02eb1ff3,,b8957d8815081b253cc8f8568537ff16,40.735397,-73.979145,1108911603,uuuu,US,US,1490900160,0,0,85977539,1st Ave  & E 21st St,907157037,110/891/160/3/1108911603.geojson,intersection,85688543,mapzen,,,US
"-73.9584339974,40.8111205455,-73.9554108139,40.8137719619",uuuu,85633793,,275934ecf37d3ef7da81fc6ce27f56f5,,5a7a91f506089d7df123efe566d8caa6,40.81247,-73.956936,1108911601,uuuu,US,US,1490900160,0,0,85977539,Amsterdam Ave  & la Salle St,85869509,110/891/160/1/1108911601.geojson,intersection,85688543,mapzen,,,US
"-73.9929626978,40.684656,-73.9860305362,40.7106033431",uuuu,85633793,,4cfd4743b4c49b626c8ad01c20fff549,,382b7b9edff9a4f84afb69872776fe2d,40.697764,-73.989425,1108913735,uuuu,US,US,1490900160,0,0,85977539,Pike Slip  & South St,85831563,110/891/373/5/1108913735.geojson,intersection,85688543,mapzen,,,US
"-73.9475850152,40.8005316045,-73.945086353,40.8026593647",uuuu,85633793,,0b0e651a8d5fd14fd4e7633ee49358c3,,fc827c472ad338b948ff09257b98fc7a,40.801581,-73.946319,1108913737,uuuu,US,US,1490900160,0,0,85977539,E 117th St  & W 117th St,85865689,110/891/373/7/1108913737.geojson,intersection,85688543,mapzen,,,US
"-73.9913616542,40.7302637698,-73.9904305875,40.7311648261",uuuu,85633793,,0c2575c4583cd54473bfc5e5fa33cb27,,8a1d53a42b76229791df90cc396c2b41,40.730751,-73.990896,1108913731,uuuu,US,US,1490900160,0,0,85977539,Lafayette St  & Wanamaker Pl,85816887,110/891/373/1/1108913731.geojson,intersection,85688543,mapzen,,,US
"-73.9856674784,40.7444580415,-73.9839132707,40.7460264608",uuuu,0,,c2e9e011d25c990bab598bed387b984f,,e347ff1c6ef0714408602ceed2bb783e,40.745242,-73.984791,1108913739,uuuu,US,US,1490900160,0,0,0,E 30th St  & Madison Ave,-1,110/891/373/9/1108913739.geojson,intersection,0,mapzen,,,US
"-73.9720682357,40.7666055875,-73.9698481356,40.7684341658",uuuu,85633793,,469458184dcfce906754012db07a43d5,,d36672bfb7761edd32ee995b4cc036f8,40.767533,-73.970928,1108910415,uuuu,US,US,1490900160,0,0,85977539,E 64th St  & 5th Ave,907214349,110/891/041/5/1108910415.geojson,intersection,85688543,mapzen,,,US
"-74.0217391695,40.6898568779,-74.0205781016,40.6910937529",uuuu,85633793,,27dbdb5ec5abbfd4e44ba42023e8b106,,c27c80b73c1ec7aa494e91eb0b1d71ba,40.690459,-74.021162,1108910417,uuuu,US,US,1490900161,0,0,85977539,Main St  & Short Ave,907131741,110/891/041/7/1108910417.geojson,intersection,85688543,mapzen,,,US
"-73.9411134348,40.823564423,-73.9390736397,40.8253413382",uuuu,85633793,,a86f793521bc0bbf7fc254952097a1d3,,5e794439b942feed7d37e59974c6ab8e,40.82447,-73.940122,1108910413,uuuu,US,US,1490900161,0,0,85977539,W 148th St  & Frederick Douglass Blvd,85865555,110/891/041/3/1108910413.geojson,intersection,85688543,mapzen,,,US
"-73.9985929626,40.7134697503,-73.9977213778,40.7142700953",uuuu,85633793,,f83c904173c6af168a8b303804d3c117,,c868d71975fe95212c134fb437744786,40.713924,-73.998155,1108910411,uuuu,US,US,1490900161,0,0,85977539,St James Pl  & Chatham Sq,85810885,110/891/041/1/1108910411.geojson,intersection,85688543,mapzen,,,US
"-73.9524845397,40.7732916226,-73.9500901072,40.7753323989",uuuu,85633793,,e54fa4448604588ded48b104685b96c4,,89712be97fe01cca8290c01fffb7cf41,40.774311,-73.951286,1108910419,uuuu,US,US,1490900161,0,0,85977539,1st Ave  & E 82nd St,907215779,110/891/041/9/1108910419.geojson,intersection,85688543,mapzen,,,US
"-73.925535955,40.8642902994,-73.9233149614,40.8663355582",uuuu,85633793,,01d2fee576ee3cacc1cf9ccdbb4cec16,,5cd4514682dc867ed94af668b64867d7,40.865318,-73.924432,1108910335,uuuu,US,US,1490900161,0,0,85977539,Academy St  & Vermilyea Ave,85826989,110/891/033/5/1108910335.geojson,intersection,85688543,mapzen,,,US
"-73.9690709001,40.7614429468,-73.9673118235,40.763019941",uuuu,85633793,,a8558d682ef57bec8f2383000f99ea06,,9f30dadca0bef2255c4d4ee371a2c73d,40.762231,-73.968192,1108910337,uuuu,US,US,1490900161,0,0,85977539,Lexington Ave  & E 59th St,907214349,110/891/033/7/1108910337.geojson,intersection,85688543,mapzen,,,US
"-73.9506082415,40.7758540221,-73.9481931037,40.7779343884",uuuu,85633793,,42151e7877c4cbe5245545cb2d970c30,,cf71d2fb859bc138af2526605c468fd4,40.776893,-73.949399,1108910333,uuuu,US,US,1490900161,0,0,85977539,1st Ave  & E 86th St,907215779,110/891/033/3/1108910333.geojson,intersection,85688543,mapzen,,,US
"-73.945526145,40.7787219144,-73.9426803194,40.7802904343",uuuu,85633793,,819bb2150c679111a5ac38d026079dbb,,46858b4e0a8c7a8dfb8635fad2912c5f,40.779523,-73.944078,1108910339,uuuu,US,US,1490900161,0,0,85977539,York Ave  & E 92nd St,907215779,110/891/033/9/1108910339.geojson,intersection,85688543,mapzen,,,US
"-73.9492844937,40.8084293653,-73.9464028741,40.8108425311",uuuu,85633793,,06b87f8e19d1faef8195da604420df93,,fe7c3a0c7b935c4595ce3b6afa99b53b,40.809635,-73.947846,1108910635,uuuu,US,US,1490900161,0,0,85977539,7th Ave  & W 126th St,85865555,110/891/063/5/1108910635.geojson,intersection,85688543,mapzen,,,US
"-73.9982823976,40.7569704734,-73.9959855589,40.7589153476",uuuu,85633793,,8537648540ca81403c046fef307a7739,,329fac4c4d77aca7cd6afc1dcc4f278c,40.757927,-73.997125,1108910633,uuuu,US,US,1490900161,0,0,85977539,W 39th St  & 10th Ave,85868039,110/891/063/3/1108910633.geojson,intersection,85688543,mapzen,,,US
"-73.9325121324,40.8375330702,-73.9198205417,40.8483306422",uuuu,85633793,,5c8f2a3f619c2433a646e67746e0e43a,,ffcdcd7a65dfaa00614b82cc8196120a,40.843843,-73.927073,1108910631,uuuu,US,US,1490900161,0,0,85977539,Amsterdam Ave  & W 180th St,85854625,110/891/063/1/1108910631.geojson,intersection,85688543,mapzen,,,US
"-73.9481740019,40.8140128603,-73.9460562384,40.8158967772",uuuu,85633793,,7f19773644ee67e1fc43318cc320a909,,2693e900c70ac8b2a8858aebe36994da,40.814957,-73.947143,1108910639,uuuu,US,US,1490900161,0,0,85977539,W 133rd St  & Frederick Douglass Blvd,85865555,110/891/063/9/1108910639.geojson,intersection,85688543,mapzen,,,US
"-74.0118602555,40.7170540402,-74.0101294732,40.7180669207",uuuu,85633793,,5ceec7ca4af41fbf5ee9bd81d7d8b3a9,,36c3c99434b4f2f315b7f40cb5f78748,40.717572,-74.010989,1108913575,uuuu,US,US,1490900161,0,0,85977539,Greenwich St  & Duane St,85865713,110/891/357/5/1108913575.geojson,intersection,85688543,mapzen,,,US
"-73.9945099615,40.7261684925,-73.9931756283,40.7271076153",uuuu,85633793,,df84716f7a6d17bed6620f84341dea4e,,e748825d617add4694e1f37b2293c3d7,40.726621,-73.993921,1108913577,uuuu,US,US,1490900161,0,0,85977539,Lafayette St  & Bond St,85865699,110/891/357/7/1108913577.geojson,intersection,85688543,mapzen,,,US
"-74.0188656948,40.6922008934,-74.016847063,40.6967329224",uuuu,85633793,,9821167373f96cf436c9b4558dc7a688,,649ac00975527e4651742ec55499041d,40.693825,-74.017591,1108913573,uuuu,US,US,1490900161,0,0,85977539,Hay Rd  & Andes Rd,907131741,110/891/357/3/1108913573.geojson,intersection,85688543,mapzen,,,US
"-73.9974971863,40.7311842413,-73.995853482,40.7325556651",uuuu,85633793,,5fd0a3677cbadcf43d64030325dde4e6,,c49f4d7f1061169f460e0ff4100f3e20,40.731863,-73.996674,1108913579,uuuu,US,US,1490900161,0,0,85977539,Washington Mews  & 5th Ave,420529189,110/891/357/9/1108913579.geojson,intersection,85688543,mapzen,,,US
"-74.026017,40.7016646426,-74.0173418632,40.7092633252",uuuu,85633793,,ba7f8e4a7397b1a3040401607ac2800a,,1d63c7ee5eae8d92e8c5b1475fd3f6e2,40.705799,-74.02281,1108910395,uuuu,US,US,1490900161,0,0,85977539,Battery Pl  & 1st Pl,85804741,110/891/039/5/1108910395.geojson,intersection,85688543,mapzen,,,US
"-74.0041061737,40.7279540449,-74.0022769783,40.7292064982",uuuu,85633793,,9682b4954d78baaf6325c8e9d5a7793e,,f00dc03d01e6f798ecde7502b683ee1d,40.728531,-74.003042,1108910397,uuuu,US,US,1490900161,0,0,85977539,Ave of the Americas  & W Houston St,85856577,110/891/039/7/1108910397.geojson,intersection,85688543,mapzen,,,US
"-73.9894249646,40.7328326297,-73.9878854292,40.7347303784",uuuu,85633793,,b9be1a1b983f861e170b8c01265cfaf8,,8ad13aaee053aa2143f8927c111ea34d,40.733759,-73.988731,1108910393,uuuu,US,US,1490900161,0,0,85977539,E 14th St  & Irving Pl,85816887,110/891/039/3/1108910393.geojson,intersection,85688543,mapzen,,,US
"-73.9645553549,40.8067927374,-73.9620184783,40.8092408592",uuuu,85633793,,f632e9645cd22a8be275217d4d2143a5,,0110c74a7eebc4ee1754743c443a5c35,40.808149,-73.963259,1108910391,uuuu,US,US,1490900161,0,0,85977539,Broadway  & W 116th St,85869509,110/891/039/1/1108910391.geojson,intersection,85688543,mapzen,,,US
"-74.00618411,40.7305528541,-74.0053303258,40.7320286157",uuuu,85633793,,3e30c8f0d5facba539bb1dd1822df04b,,82d714e1f2be15c1e902d201c011a073,40.731371,-74.005751,1108910399,uuuu,US,US,1490900161,0,0,85977539,Barrow St  & Commerce St,85856577,110/891/039/9/1108910399.geojson,intersection,85688543,mapzen,,,US
"-73.9827688502,40.720192645,-73.9816361668,40.7221878953",uuuu,85633793,,283514b6c3b1dd2aefef9ae873334b91,,e2afc97dda565479ab0f9cd55a4ffe66,40.721129,-73.982128,1108910245,uuuu,US,US,1490900161,0,0,85977539,E Houston St  & Ridge St,85831563,110/891/024/5/1108910245.geojson,intersection,85688543,mapzen,,,US
"-73.9749055022,40.790744439,-73.9733154536,40.7921957602",uuuu,85633793,,66db3a59cdc3b20e2a8fa84833646704,,5a9dce0be275ced63c16b21ac93a1ea7,40.79147,-73.974111,1108910247,uuuu,US,US,1490900161,0,0,85977539,Broadway  & W 91st St,85853285,110/891/024/7/1108910247.geojson,intersection,85688543,mapzen,,,US
"-73.9169527329,40.8664887578,-73.9143632692,40.8688562058",uuuu,85633793,,4821fbc660754fbce004e20cd9bed6c0,,a92a8a4ac439515cc08a5baf681088ee,40.867816,-73.915574,1108910243,uuuu,US,US,1490900161,0,0,85977539,W 213th St  & 10th Ave,85826989,110/891/024/3/1108910243.geojson,intersection,85688543,mapzen,,,US
"-73.9858079166,40.7107532635,-73.9843242453,40.7115356951",uuuu,85633793,,9a39b64ce3e511e5f9e2f473169eeccd,,190d8485e6bbfb7d34cf02c0ccd0a09f,40.711148,-73.985058,1108910249,uuuu,US,US,1490900161,0,0,85977539,Water St  & Montgomery St,85831563,110/891/024/9/1108910249.geojson,intersection,85688543,mapzen,,,US
"-73.9469447004,40.7718065849,-73.9431266854,40.774658594",uuuu,85633793,,9cede10c654212b827213f8ef2c72f40,,be8eaf673ede0bfdada69d3ba112020a,40.773183,-73.945122,1108913425,uuuu,US,US,1490900161,0,0,85977539,Gracie Sq  & E End Ave,907215779,110/891/342/5/1108913425.geojson,intersection,85688543,mapzen,,,US
"-73.9186586284,40.8697807931,-73.9171767063,40.8717150914",uuuu,85633793,,cc426882d0dfc975cfb460aa5f4375ad,,5f7a2294e53f25d210d3de116de2930b,40.870667,-73.917998,1108913423,uuuu,US,US,1490900161,0,0,85977539,Park Ter W  & W 215th St,85826989,110/891/342/3/1108913423.geojson,intersection,85688543,mapzen,,,US
"-73.9830839907,40.739118113,-73.9813036224,40.7408956998",uuuu,85633793,,8f23fc57f2c87c9fee7e8fe30ae018b4,,1294e479690956a2d8bdeba6d69930cf,40.740051,-73.98218,1108913421,uuuu,US,US,1490900161,0,0,85977539,Bernard Baruch Way  & 3rd Ave,907215457,110/891/342/1/1108913421.geojson,intersection,85688543,mapzen,,,US
"-73.9817362496,40.7730316004,-73.9796824935,40.774949286",uuuu,85633793,,e2c4ff0ed6246b1c68fd73ae09fcd397,,9b92ee4aeac23b56b07f6956785b92bc,40.773967,-73.980749,1108913429,uuuu,US,US,1490900161,0,0,85977539,Columbus Ave  & W 67th St,85853285,110/891/342/9/1108913429.geojson,intersection,85688543,mapzen,,,US
"-73.9866110134,40.7306170363,-73.984207716,40.7326138024",uuuu,85633793,,ba720c49b894125d93e80b6acd20a31d,,02befb6a9d5c38751c8871d206484989,40.731648,-73.985407,1108911745,uuuu,US,US,1490900161,0,0,85977539,2nd Ave  & E 13th St,85816887,110/891/174/5/1108911745.geojson,intersection,85688543,mapzen,,,US
"-73.978567359,40.7968968256,-73.9724931236,40.8005914208",uuuu,85633793,,7230633b195c7ac154c215090c47bb72,,534eb21b4a2c611be38955fe9e718e3e,40.798484,-73.975001,1108911747,uuuu,US,US,1490900161,0,0,85977539,Riverside Dr  & W 99th St,85853285,110/891/174/7/1108911747.geojson,intersection,85688543,mapzen,,,US
"-73.9404107101,40.7976029786,-73.9383576935,40.7994131267",uuuu,85633793,,71e33a3d894b251b6b1fe362df435f1c,,519844e7ca91fe2b9caf4c697430e5ec,40.798512,-73.939393,1108911743,uuuu,US,US,1490900161,0,0,85977539,E 117th St  & 3rd Ave,85865689,110/891/174/3/1108911743.geojson,intersection,85688543,mapzen,,,US
"-74.0004867371,40.7211103524,-73.9991505054,40.7226385264",uuuu,85633793,,6c203c0179b9f230efa9328d282b4306,,bd96e64bf9fb7297d6381e9a02472c0f,40.721866,-73.999814,1108911741,uuuu,US,US,1490900161,0,0,85977539,Broadway  & Broome St,85865687,110/891/174/1/1108911741.geojson,intersection,85688543,mapzen,,,US
"-74.0094850962,40.7188043859,-74.0077927073,40.7197588989",uuuu,85633793,,f17da053022b9b51208bf7f8f0f242c9,,3be2be1155439202d6a92e71c3458285,40.719294,-74.00859,1108911749,uuuu,US,US,1490900161,0,0,85977539,Franklin St  & Hudson St,85865713,110/891/174/9/1108911749.geojson,intersection,85688543,mapzen,,,US
"-73.9788052,40.7781582753,-73.9759370641,40.7805656049",uuuu,85633793,,5f0320bbf56eacb7b28bf5b977bbe68c,,edcc0fc934b2eebb6f9236d67427561f,40.779352,-73.977354,1108910995,uuuu,US,US,1490900161,0,0,85977539,W 75th St  & Columbus Ave,85853285,110/891/099/5/1108910995.geojson,intersection,85688543,mapzen,,,US
"-73.9683187862,40.7557321746,-73.9659327234,40.757756847",uuuu,85633793,,c2e45d59f458b7b4e9eb0d15cfdc8118,,ba7f5fe75e91546a185386b77086bf48,40.756744,-73.96713,1108910993,uuuu,US,US,1490900161,0,0,85977539,2nd Ave  & E 53rd St,907215785,110/891/099/3/1108910993.geojson,intersection,85688543,mapzen,,,US
"-73.9954588896,40.7273623371,-73.9943396711,40.7283528141",uuuu,85633793,,cfb0fe40f2ce98470cefcf1efe79a703,,36777d5302a0b3186c28606c19aa9d54,40.727797,-73.994876,1108910991,uuuu,US,US,1490900161,0,0,85977539,Great Jones St  & Broadway,85865699,110/891/099/1/1108910991.geojson,intersection,85688543,mapzen,,,US
"-73.9961136115,40.7563575321,-73.9945472379,40.7578291426",uuuu,85633793,,e7573e266ce62e812659599a6ff748c2,,2c235ecef86b00e0c7bec3c167d91b0e,40.757096,-73.995326,1108910999,uuuu,US,US,1490900161,0,0,85977539,W 39th St  & Dyer Ave,85868039,110/891/099/9/1108910999.geojson,intersection,85688543,mapzen,,,US
"-73.9668391171,40.7992206828,-73.9642667591,40.8015500304",uuuu,85633793,,ec7f4ec39b2aa9fe6ea1594d29d7a6ae,,109c53755143b531359a83245839e8ff,40.800356,-73.965592,1108914695,uuuu,US,US,1490900161,0,0,85977539,Amsterdam Ave  & Duke Ellington Blvd,907214381,110/891/469/5/1108914695.geojson,intersection,85688543,mapzen,,,US
"-73.9374313867,40.8262571721,-73.9357749531,40.8282841059",uuuu,85633793,,0875b3bcf982c027643760d6982b30a4,,f0cbef579774767b53cc689b1b16e587,40.827192,-73.936644,1108914697,uuuu,US,US,1490900161,0,0,85977539,Macombs Pl  & W 153rd St,85865555,110/891/469/7/1108914697.geojson,intersection,85688543,mapzen,,,US
"-73.9946109109,40.7270941998,-73.9937059845,40.7280218874",uuuu,85633793,,4a473fc1a01489a71710211a78d328ed,,9045c862851ef643586f79090a077106,40.727591,-73.994156,1108914693,uuuu,US,US,1490900161,0,0,85977539,Shinbone Aly  & Great Jones Aly,85865699,110/891/469/3/1108914693.geojson,intersection,85688543,mapzen,,,US
"-74.0028420055,40.7171678871,-74.0018458401,40.718189517",uuuu,85633793,,45837358e8a8d54f6c888a3542a2aaf4,,889187b0df2c1282f3a25b0c1a490210,40.717685,-74.002346,1108914691,uuuu,US,US,1490900161,0,0,85977539,Cortlandt Aly  & White St,85810885,110/891/469/1/1108914691.geojson,intersection,85688543,mapzen,,,US
"-73.9178963391,40.8708613444,-73.9163315796,40.8734591684",uuuu,85633793,,f920209f434269c8096c9af38022ff7d,,adf444cc9579346f489a303f25ed3762,40.871901,-73.917228,1108914699,uuuu,US,US,1490900161,0,0,85977539,Park Ter W  & W 217th St,85826989,110/891/469/9/1108914699.geojson,intersection,85688543,mapzen,,,US
"-73.9685924941,40.781223917,-73.9629279749,40.7863518918",uuuu,85633793,,95e37ddf6ac791a695c4fb01797d6c93,,11dd43638c1c57367af7b1678cd0c80f,40.784045,-73.96627,1108910435,uuuu,US,US,1490900161,0,0,85977539,85th St Transverse  & West Dr,420529187,110/891/043/5/1108910435.geojson,intersection,85688543,mapzen,,,US
"-73.9434903428,40.8269321241,-73.9424701429,40.8278234132",uuuu,85633793,,ed63040a0625270a5d8b2992d5b203c9,,5526691f899de9fe33294c480fdece86,40.827404,-73.942972,1108910437,uuuu,US,US,1490900161,0,0,85977539,W 150th St  & St Nicholas Ave,907215743,110/891/043/7/1108910437.geojson,intersection,85688543,mapzen,,,US
"-73.9941238793,40.7140167666,-73.9933591747,40.7149859326",uuuu,85633793,,9901ba1bef3f2c0532cb5c21c0fec4ce,,c1acbed29d8d84cfab49c936b85cb362,40.71445,-73.99375,1108910433,uuuu,US,US,1490900161,0,0,85977539,Division St  & Eldridge St,85810885,110/891/043/3/1108910433.geojson,intersection,85688543,mapzen,,,US
"-73.9396695863,40.8094213544,-73.9386075836,40.8105735113",uuuu,85633793,,fde3cf2ceaf8462ea469681ac56014fe,,c81f470674d1b1ac20cc7baf0623118c,40.809973,-73.939141,1108910431,uuuu,US,US,1490900161,0,0,85977539,E 131st St  & 5th Ave,85865689,110/891/043/1/1108910431.geojson,intersection,85688543,mapzen,,,US
"-74.0221276924,40.6857517249,-74.0197449403,40.6877709065",uuuu,85633793,,a436b358db04a31f05dd72e41384e33a,,45499b4fc175ad964076b7f6d1330f29,40.686879,-74.020963,1108913627,uuuu,US,US,1490900161,0,0,85977539,Enright Rd  & Icarus Rd,907131741,110/891/362/7/1108913627.geojson,intersection,85688543,mapzen,,,US
"-73.9978231919,40.7645524232,-73.9965079641,40.7658729096",uuuu,0,,d84f5457cefae0616722d8905e586314,,8275378fd039d3862abb272d8975bfd0,40.765206,-73.997184,1108913623,uuuu,US,US,1490900161,0,0,0,12th Ave  & W 48th St,-1,110/891/362/3/1108913623.geojson,intersection,0,mapzen,,,US
